Name,Min-Weight,Timestep-Cycle,Max-Weight,Timestep-Cycle
c_sac092_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac093_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac097_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac097_mif,4950.0,1980-5-31-C24,4950.0,1980-5-31-C24
c_sac099_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac106_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac109_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac115_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac120_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac120_mif,4950.0,1980-5-31-C24,4950.0,1980-5-31-C24
c_sac121_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac122_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac129_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac134_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac136_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac141_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac146_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac148_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac154_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac159_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac162_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac168_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac169_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac174_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac178_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac182_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac185_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac188_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac193_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac195_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac196_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac201_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac201_mif,5500.0,1980-5-31-C24,5500.0,1980-5-31-C24
c_sac207_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac214_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac217_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac218_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac224_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac228_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac229_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac232_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac240_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sac240_mif,5500.0,1980-5-31-C24,5500.0,1980-5-31-C24
c_sac247_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sbp012_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sbp014_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sbp018_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sbp021_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sbp024_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sbp028_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sbp031_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sfa030_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_sfa039_add,150.0,1980-5-31-C7,150.0,1980-5-31-C7
c_sfa039_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_sfa065_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_sfa076_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_sfd003_add,1000.0,1980-5-31-C5,1000.0,1980-5-31-C5
c_sfd003_mif,20000.0,1980-5-31-C5,20000.0,1980-5-31-C5
c_sff018_mif,55000.0,1980-5-31-C4,55000.0,1980-5-31-C4
c_sff028_mif,55000.0,1980-5-31-C4,55000.0,1980-5-31-C4
c_sff039_mif,55000.0,1980-5-31-C4,55000.0,1980-5-31-C4
c_sfr004_add,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_sfr006_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_sfs026_mif,10000.0,1980-5-31-C11,10000.0,1980-5-31-C11
c_sfs033_mif,10000.0,1980-5-31-C11,10000.0,1980-5-31-C11
c_sfy040_add,200.0,1980-5-31-C5,200.0,1980-5-31-C5
c_sfy040_mif,20000.0,1980-5-31-C5,20000.0,1980-5-31-C5
c_sgrge_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sgrge_mif,17000.0,1980-5-31-C24,17000.0,1980-5-31-C24
c_shsta_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_sjr205,50000.0,1980-5-31-C14,50000.0,1980-5-31-C14
c_sjr205_flood,80100.0,1980-5-31-C14,80100.0,1980-5-31-C14
c_sjr225_mif,50000.0,1980-5-31-C14,50000.0,1980-5-31-C14
c_slc002_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_slf009_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_slf014_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_slf015_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_slt008_mif,11000.0,1980-5-31-C4,11000.0,1980-5-31-C4
c_sltsp_flood,900000.0,1980-5-31-C8,900000.0,1980-5-31-C8
c_slv005_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_slv014_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_slyck,1000.0,1980-5-31-C4,1000.0,1980-5-31-C4
c_spice_mif,5000.0,1980-5-31-C11,5000.0,1980-5-31-C11
c_spice_pow,600.0,1980-5-31-C11,600.0,1980-5-31-C11
c_spldg_add,10000.0,1980-5-31-C5,10000.0,1980-5-31-C5
c_spldg_mif,70000.0,1980-5-31-C5,70000.0,1980-5-31-C5
c_spt003_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_ssl001_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_ssv013_mif,5000.0,1980-5-31-C7,5000.0,1980-5-31-C7
c_sth007,16500.0,1980-5-31-C5,16500.0,1980-5-31-C5
c_sth007_mif,66000.0,1980-5-31-C5,66000.0,1980-5-31-C5
c_stn014_add,3000.0,1980-5-31-C24,3000.0,1980-5-31-C24
c_stn014_mif,17000.0,1980-5-31-C24,17000.0,1980-5-31-C24
c_stn021_mif,17000.0,1980-5-31-C24,17000.0,1980-5-31-C24
c_sts059_mif,50000.0,1980-5-31-C14,50000.0,1980-5-31-C14
c_tcc001_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tcc022_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tcc031_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tcc036_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tcc062_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tcc066_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tcc081_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tcc085_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tgc002_mif,200000.0,1980-5-31-C8,200000.0,1980-5-31-C8
c_tgr021,10.0,1980-5-31-C8,10.0,1980-5-31-C8
c_trlck_flood,1000000.0,1980-5-31-C14,1000000.0,1980-5-31-C14
c_trnty_add2,3.0,1980-5-31-C24,3.0,1980-5-31-C24
c_trnty_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_tuloc_flood,900000.0,1980-5-31-C14,900000.0,1980-5-31-C14
c_tuo054_mif,50000.0,1980-5-31-C14,50000.0,1980-5-31-C14
c_vlw008,10000.0,1980-5-31-C14,10000.0,1980-5-31-C14
c_wbf030_mif,51000.0,1980-5-31-C4,51000.0,1980-5-31-C4
c_wdwrd_flood,1000000.0,1980-5-31-C14,1000000.0,1980-5-31-C14
c_wkytn_add,2010.0,1980-5-31-C24,2010.0,1980-5-31-C24
c_wkytn_flood,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
c_wkytn_mif,5500.0,1980-5-31-C24,5500.0,1980-5-31-C24
c_wlf017,500.0,1980-5-31-C5,500.0,1980-5-31-C5
c_wpt006,10000.0,1980-5-31-C4,10000.0,1980-5-31-C4
c_yub006_mif,15500.0,1980-5-31-C6,15500.0,1980-5-31-C6
c_yub024_mif,15000.0,1980-5-31-C6,15000.0,1980-5-31-C6
cl_11_sa2_unused,3.0,1980-5-31-C24,3.0,1980-5-31-C24
cl_11_sa3_unused,2.0,1980-5-31-C24,2.0,1980-5-31-C24
cl_11_sa4_unused,1.0,1980-5-31-C24,1.0,1980-5-31-C24
colgate_apr,75.0,1980-5-31-C6,75.0,1980-5-31-C6
colgate_aug,75.0,1980-5-31-C6,75.0,1980-5-31-C6
colgate_jul,75.0,1980-5-31-C6,75.0,1980-5-31-C6
colgate_jun,75.0,1980-5-31-C6,75.0,1980-5-31-C6
colgate_may,75.0,1980-5-31-C6,75.0,1980-5-31-C6
colgate_sep,75.0,1980-5-31-C6,75.0,1980-5-31-C6
cvp_delivery,2000.0,1980-5-31-C22,2000.0,1980-5-31-C22
d33d_2_fm,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33d_2_fm__fut__1,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33d_2_fm__fut__10,900.0,1981-1-31-C22,900.0,1981-1-31-C22
d33d_2_fm__fut__11,900.0,1981-1-31-C22,900.0,1981-1-31-C22
d33d_2_fm__fut__2,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33d_2_fm__fut__3,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33d_2_fm__fut__4,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33d_2_fm__fut__5,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33d_2_fm__fut__6,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33d_2_fm__fut__7,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33d_2_fm__fut__8,900.0,1981-1-31-C22,900.0,1981-1-31-C22
d33d_2_fm__fut__9,900.0,1981-1-31-C22,900.0,1981-1-31-C22
d33e_2_fm,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33e_2_fm__fut__1,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33e_2_fm__fut__10,900.0,1981-1-31-C22,900.0,1981-1-31-C22
d33e_2_fm__fut__11,900.0,1981-1-31-C22,900.0,1981-1-31-C22
d33e_2_fm__fut__2,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33e_2_fm__fut__3,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33e_2_fm__fut__4,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33e_2_fm__fut__5,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33e_2_fm__fut__6,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33e_2_fm__fut__7,900.0,1980-5-31-C22,900.0,1980-5-31-C22
d33e_2_fm__fut__8,900.0,1981-1-31-C22,900.0,1981-1-31-C22
d33e_2_fm__fut__9,900.0,1981-1-31-C22,900.0,1981-1-31-C22
d406a_ms,700000.0,1980-5-31-C24,700000.0,1980-5-31-C24
d408,5000.0,1980-5-31-C24,5000.0,1980-5-31-C24
d408_3f_h,1.0,1980-5-31-C24,1.0,1980-5-31-C24
d408_or_cvp,0.14,1980-5-31-C24,0.14,1980-5-31-C24
d408_or_ds,0.16,1980-5-31-C24,0.16,1980-5-31-C24
d408_or_ecc,1300.0,1980-5-31-C24,1300.0,1980-5-31-C24
d408_or_lcl,1600.0,1980-5-31-C24,1600.0,1980-5-31-C24
d408_or_mcl,0.1,1980-5-31-C24,0.1,1980-5-31-C24
d408_or_p_lcl,0.1,1980-5-31-C24,0.1,1980-5-31-C24
d408_or_tx,0.1,1980-5-31-C24,0.1,1980-5-31-C24
d408_p_del_cvp,1300.0,1980-5-31-C24,1300.0,1980-5-31-C24
d408_p_del_swp,1300.1,1980-5-31-C24,1300.1,1980-5-31-C24
d408_p_str_cvp,1300.0,1980-5-31-C24,1300.0,1980-5-31-C24
d408_p_str_swp,1300.1,1980-5-31-C24,1300.1,1980-5-31-C24
d408_rs_cvp,0.12,1980-5-31-C24,0.12,1980-5-31-C24
d408_rs_ecc,1300.1,1980-5-31-C24,1300.1,1980-5-31-C24
d408_rs_lcl,1600.0,1980-5-31-C24,1600.0,1980-5-31-C24
d408_rs_mcl,0.1,1980-5-31-C24,0.1,1980-5-31-C24
d408_rs_tx,0.11,1980-5-31-C24,0.11,1980-5-31-C24
d408_tx_h,99997.0,1980-5-31-C24,99997.0,1980-5-31-C24
d408_tx_l,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
d408_vc_cvp,0.13,1980-5-31-C24,0.13,1980-5-31-C24
d408_vc_ds,0.15,1980-5-31-C24,0.15,1980-5-31-C24
d408_vc_lcl,1600.0,1980-5-31-C24,1600.0,1980-5-31-C24
d408_vc_mcl,0.1,1980-5-31-C24,0.1,1980-5-31-C24
d408_vc_p_lcl,0.1,1980-5-31-C24,0.1,1980-5-31-C24
d420,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
d910_16b_dr,1.11,1980-5-31-C14,1.11,1980-5-31-C14
d910_16b_il,1.12,1980-5-31-C14,1.12,1980-5-31-C14
d910_16b_pc,1.1,1980-5-31-C14,1.1,1980-5-31-C14
d910_215,1.01,1980-5-31-C14,1.01,1980-5-31-C14
d910_c1,3.1,1980-5-31-C14,3.1,1980-5-31-C14
d910_c2,2.1,1980-5-31-C14,2.1,1980-5-31-C14
d910_sd,1.0,1980-5-31-C14,1.0,1980-5-31-C14
d920_16b_dr,1.21,1980-5-31-C14,1.21,1980-5-31-C14
d920_16b_il,1.22,1980-5-31-C14,1.22,1980-5-31-C14
d920_16b_pc,1.2,1980-5-31-C14,1.2,1980-5-31-C14
d920_215,1.02,1980-5-31-C14,1.02,1980-5-31-C14
d920_c1,3.2,1980-5-31-C14,3.2,1980-5-31-C14
d920_c2,2.2,1980-5-31-C14,2.2,1980-5-31-C14
d920_sd,1.0,1980-5-31-C14,1.0,1980-5-31-C14
d932_16b_dr,1.31,1980-5-31-C14,1.31,1980-5-31-C14
d932_16b_il,1.32,1980-5-31-C14,1.32,1980-5-31-C14
d932_16b_pc,1.3,1980-5-31-C14,1.3,1980-5-31-C14
d932_215,1.03,1980-5-31-C14,1.03,1980-5-31-C14
d932_c1,3.3,1980-5-31-C14,3.3,1980-5-31-C14
d932_c2,2.3,1980-5-31-C14,2.3,1980-5-31-C14
d932_sd,1.0,1980-5-31-C14,1.0,1980-5-31-C14
d933_16b_dr,1.36,1980-5-31-C14,1.36,1980-5-31-C14
d933_16b_il,1.37,1980-5-31-C14,1.37,1980-5-31-C14
d933_16b_pc,1.35,1980-5-31-C14,1.35,1980-5-31-C14
d933_215,1.04,1980-5-31-C14,1.04,1980-5-31-C14
d933_c1,3.35,1980-5-31-C14,3.35,1980-5-31-C14
d933_c2,2.35,1980-5-31-C14,2.35,1980-5-31-C14
d933_sd,1.0,1980-5-31-C14,1.0,1980-5-31-C14
d937_16b_dr,1.41,1980-5-31-C14,1.41,1980-5-31-C14
d937_16b_il,1.42,1980-5-31-C14,1.42,1980-5-31-C14
d937_16b_pc,1.4,1980-5-31-C14,1.4,1980-5-31-C14
d937_215,1.05,1980-5-31-C14,1.05,1980-5-31-C14
d937_c1,3.4,1980-5-31-C14,3.4,1980-5-31-C14
d937_c2,2.4,1980-5-31-C14,2.4,1980-5-31-C14
d937_sd,1.0,1980-5-31-C14,1.0,1980-5-31-C14
d950_16b_dr,1.51,1980-5-31-C14,1.51,1980-5-31-C14
d950_16b_il,1.52,1980-5-31-C14,1.52,1980-5-31-C14
d950_16b_pc,1.5,1980-5-31-C14,1.5,1980-5-31-C14
d950_215,1.06,1980-5-31-C14,1.06,1980-5-31-C14
d950_c1,3.5,1980-5-31-C14,3.5,1980-5-31-C14
d950_c2,2.5,1980-5-31-C14,2.5,1980-5-31-C14
d950_sd,1.0,1980-5-31-C14,1.0,1980-5-31-C14
d_abn006_23_na,4950.1,1980-5-31-C24,4950.1,1980-5-31-C24
d_abn010_24_na2,50000.0,1980-5-31-C5,50000.0,1980-5-31-C5
d_abn010_24_na2_pcwa,11000.0,1980-5-31-C5,11000.0,1980-5-31-C5
d_abn010_24_na2_pge,60000.0,1980-5-31-C5,60000.0,1980-5-31-C5
d_abn024_24_na1_nid,60000.0,1980-5-31-C5,60000.0,1980-5-31-C5
d_abn024_24_na1_other,60000.0,1980-5-31-C5,60000.0,1980-5-31-C5
d_abn024_24_na1_pge,59000.0,1980-5-31-C5,59000.0,1980-5-31-C5
d_almnr_bvt003,1000.0,1980-5-31-C4,1000.0,1980-5-31-C4
d_amadr_60n_na1,30000.0,1980-5-31-C14,30000.0,1980-5-31-C14
d_anc000_angls,3000.0,1980-5-31-C11,3000.0,1980-5-31-C11
d_ang015_anc000,5.0,1980-5-31-C11,5.0,1980-5-31-C11
d_ant010_05_na,5101.0,1980-5-31-C24,5101.0,1980-5-31-C24
d_ary010_72_pr3,45000.0,1980-5-31-C14,45000.0,1980-5-31-C14
d_ary010_72_pr4,45001.0,1980-5-31-C14,45001.0,1980-5-31-C14
d_ary010_72_pr6,45001.0,1980-5-31-C14,45001.0,1980-5-31-C14
d_ary010_72_xa1,49001.0,1980-5-31-C14,49001.0,1980-5-31-C14
d_asl013_64_pa2,38900.0,1980-5-31-C14,38900.0,1980-5-31-C14
d_bck006_esc004_mid,40900.0,1980-5-31-C14,40900.0,1980-5-31-C14
d_bck006_esc004_wr,4901.0,1980-5-31-C14,4901.0,1980-5-31-C14
d_bcm003_wspnt_nu,150001.0,1980-5-31-C8,150001.0,1980-5-31-C8
d_bcn005_03_na,5100.3,1980-5-31-C24,5100.3,1980-5-31-C24
d_bec022_wtpbwm_pcwa,17000.0,1980-5-31-C5,17000.0,1980-5-31-C5
d_bec022_wtpbwm_pge,65000.0,1980-5-31-C5,65000.0,1980-5-31-C5
d_bgc002_plmas,99999.0,1980-5-31-C4,99999.0,1980-5-31-C4
d_bgd000_17n_pr,5050.0,1980-5-31-C24,5050.0,1980-5-31-C24
d_bkr004_nba009_napa_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_bkr004_nba009_napa_pin,1800.0,1980-5-31-C24,1800.0,1980-5-31-C24
d_bkr004_nba009_napa_pls,4000.3,1980-5-31-C24,4000.3,1980-5-31-C24
d_bkr004_nba009_napa_pmi,4000.2,1980-5-31-C24,4000.2,1980-5-31-C24
d_bkr004_nba009_scwa_a_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_bkr004_nba009_scwa_a_pin,1800.0,1980-5-31-C24,1800.0,1980-5-31-C24
d_bkr004_nba009_scwa_a_pmi,4000.1,1980-5-31-C24,4000.1,1980-5-31-C24
d_bkr004_nba009_scwa_b_pco,1200.0,1980-5-31-C24,1200.0,1980-5-31-C24
d_bkr004_nba009_scwa_b_pin,1900.0,1980-5-31-C24,1900.0,1980-5-31-C24
d_bkr004_nba009_scwa_b_pmi,3800.0,1980-5-31-C24,3800.0,1980-5-31-C24
d_bkr004_nba009_smt,15.0,1980-5-31-C24,15.0,1980-5-31-C24
d_bkr004_nba009_vpw,5000.0,1980-5-31-C24,5000.0,1980-5-31-C24
d_brr017_23_na,5000.0,1980-5-31-C24,5000.0,1980-5-31-C24
d_brr061_cpf001,500.0,1980-5-31-C5,500.0,1980-5-31-C5
d_brr066_dff005,500.0,1980-5-31-C5,500.0,1980-5-31-C5
d_brs018_64_pa2,38902.0,1980-5-31-C14,38902.0,1980-5-31-C14
d_brv002_tgr006,1.0,1980-5-31-C8,1.0,1980-5-31-C8
d_brysa_napa2,5050.0,1980-5-31-C24,5050.0,1980-5-31-C24
d_bsc010_sfy043,500.0,1980-5-31-C5,500.0,1980-5-31-C5
d_bsh003_cmn005,9.0,1980-5-31-C7,9.0,1980-5-31-C7
d_bsl000_sac141,1.0,1980-5-31-C24,1.0,1980-5-31-C24
d_bsl001_18_na,5100.0,1980-5-31-C24,5100.0,1980-5-31-C24
d_btc012_09_sa2,5020.2,1980-5-31-C24,5020.2,1980-5-31-C24
d_btc036_10_na,5100.1,1980-5-31-C24,5100.1,1980-5-31-C24
d_btc043_10_na,5100.2,1980-5-31-C24,5100.2,1980-5-31-C24
d_btl006_03_na,5100.2,1980-5-31-C24,5100.2,1980-5-31-C24
d_btvly_crb002,1000.0,1980-5-31-C4,1000.0,1980-5-31-C4
d_bvc007_bvt000,0.0,1980-5-31-C11,0.0,1980-5-31-C11
d_caa012_71_pu1,30000.0,1980-5-31-C14,30000.0,1980-5-31-C14
d_caa046_71_pa7_pag,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa046_71_pa7_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_caa046_71_pa7_pin,20.0,1980-5-31-C24,20.0,1980-5-31-C24
d_caa066_71_pu2,30000.0,1980-5-31-C14,30000.0,1980-5-31-C14
d_caa069_dmc070,10.0,1980-5-31-C14,10.0,1980-5-31-C14
d_caa069_sluis_f,10.0,1980-5-31-C14,10.0,1980-5-31-C14
d_caa069_sluis_s,10.0,1980-5-31-C14,10.0,1980-5-31-C14
d_caa087_73_pa1,30001.0,1980-5-31-C14,30001.0,1980-5-31-C14
d_caa109_73_pa3,30001.0,1980-5-31-C14,30001.0,1980-5-31-C14
d_caa109_90_pa1,30004.0,1980-5-31-C14,30004.0,1980-5-31-C14
d_caa143_90_pa1,30003.0,1980-5-31-C14,30003.0,1980-5-31-C14
d_caa143_90_pa2,30000.1,1980-5-31-C14,30000.1,1980-5-31-C14
d_caa143_90_pu,30002.0,1980-5-31-C14,30002.0,1980-5-31-C14
d_caa155_90_pa1,30002.0,1980-5-31-C14,30002.0,1980-5-31-C14
d_caa156_90_pu,30001.0,1980-5-31-C14,30001.0,1980-5-31-C14
d_caa165_90_pu,30000.2,1980-5-31-C14,30000.2,1980-5-31-C14
d_caa172_90_pa1,30001.0,1980-5-31-C14,30001.0,1980-5-31-C14
d_caa173_empire_pag,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa173_empire_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_caa173_empire_pin,20.0,1980-5-31-C24,20.0,1980-5-31-C24
d_caa181_kings_pag,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa181_kings_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_caa181_kings_pin,20.0,1980-5-31-C24,20.0,1980-5-31-C24
d_caa183_tulare_pag,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa183_tulare_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_caa183_tulare_pin,20.0,1980-5-31-C24,20.0,1980-5-31-C24
d_caa184_dudley_pag,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa184_dudley_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_caa184_dudley_pin,20.0,1980-5-31-C24,20.0,1980-5-31-C24
d_caa194_kern_pag,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa194_kern_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_caa194_kerna_pmi,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa194_kernb_pmi,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa220_caalos_pls,1285.0,1980-5-31-C24,1285.0,1980-5-31-C24
d_caa238_cvpcv,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa239_cvprf,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa239_cvprf_lv,18.1,1980-5-31-C24,18.1,1980-5-31-C24
d_caa242_kern_gwrech_swp,15.0,1980-5-31-C24,15.0,1980-5-31-C24
d_caa242_kern_pag,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa242_kern_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_caa242_kern_pin,20.0,1980-5-31-C24,20.0,1980-5-31-C24
d_caa278_caalos_pls,1285.0,1980-5-31-C24,1285.0,1980-5-31-C24
d_caa279_kern_pag,1265.0,1980-5-31-C24,1265.0,1980-5-31-C24
d_caa279_kern_pco,1264.0,1980-5-31-C24,1264.0,1980-5-31-C24
d_caa280_caalos_pls,1285.0,1980-5-31-C24,1285.0,1980-5-31-C24
d_cbc000_nidbr_na,60000.1,1980-5-31-C5,60000.1,1980-5-31-C5
d_cbc000_pines,60000.3,1980-5-31-C5,60000.3,1980-5-31-C5
d_cbc001_24_na1,60000.2,1980-5-31-C5,60000.2,1980-5-31-C5
d_cbc001_24_na1_add,20000.0,1980-5-31-C5,20000.0,1980-5-31-C5
d_cbc001_cck036,5000.0,1980-5-31-C24,5000.0,1980-5-31-C24
d_cbd028_08s_pa,5005.1,1980-5-31-C24,5005.1,1980-5-31-C24
d_cbd028_08s_sa3,5020.3,1980-5-31-C24,5020.3,1980-5-31-C24
d_cbd037_08s_pr,5000.1,1980-5-31-C24,5000.1,1980-5-31-C24
d_cbd041_08s_sa1,5020.1,1980-5-31-C24,5020.1,1980-5-31-C24
d_cbd041_08s_sa2,5020.3,1980-5-31-C24,5020.3,1980-5-31-C24
d_cbd049_08n_pa,5000.0,1980-5-31-C24,5000.0,1980-5-31-C24
d_cbd049_08n_sa1,5020.0,1980-5-31-C24,5020.0,1980-5-31-C24
d_cch030_20_na1,5000.1,1980-5-31-C24,5000.1,1980-5-31-C24
d_cch052_20_na1,5000.2,1980-5-31-C24,5000.2,1980-5-31-C24
d_ccl005_04_pa1,5000.0,1980-5-31-C24,5000.0,1980-5-31-C24
d_chrry_chy000,1000.0,1980-5-31-C12,1000.0,1980-5-31-C12
d_chrry_chy000_min,100000.0,1980-5-31-C12,100000.0,1980-5-31-C12
d_chrry_chy000_smr,20000.0,1980-5-31-C12,20000.0,1980-5-31-C12
d_chw017_64_pa2,38905.0,1980-5-31-C14,38905.0,1980-5-31-C14
d_clr009_02_na,5100.0,1980-5-31-C24,5100.0,1980-5-31-C24
d_clv026_60s_pa1,29900.0,1980-5-31-C14,29900.0,1980-5-31-C14
d_clv026_wtpwdh,10000.0,1980-5-31-C14,10000.0,1980-5-31-C14
d_clv037_cacwd,40000.0,1980-5-31-C14,40000.0,1980-5-31-C14
d_clv043_wtpjyl,40000.0,1980-5-31-C14,40000.0,1980-5-31-C14
d_cmp014_jnksn,1.0,1980-5-31-C7,1.0,1980-5-31-C7
d_col001_tgr002,1.0,1980-5-31-C8,1.0,1980-5-31-C8
d_cow014_03_na,5100.1,1980-5-31-C24,5100.1,1980-5-31-C24
d_cpt012_mnt000,10.0,1980-5-31-C12,10.0,1980-5-31-C12
